"Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Model","Variant","SSP","Year","period"
1083.1899106422,13.4873827310632,5.72552608754686,4.20776320866327,2.694956218584,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(2037-2066)",2051
1028.29128844569,12.6998565207692,-3.80152985576421,-1.14523467701194,1.41829590162592,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(2037-2066)",2051
1113.27907939963,12.5620585711114,-1.02167205589392,-1.2190042814211,1.99830842965149,"EC-EARTH3","r1i1p1f1","ssp245","Fut(2037-2066)",2051
988.838389774217,12.8715091010616,-5.75146232649289,-3.09402336170411,2.22149566979929,"EC-EARTH3","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1049.74071472748,13.4857346139268,-5.82422070942319,-3.92608027634008,2.94714874697758,"EC-EARTH3","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1064.95059705785,12.7767114078958,1.27779124393006,8.09877202519181,1.82826750128101,"EC-EARTH3","r2i1p1f1","ssp245","Fut(2037-2066)",2051
1018.8808305295,13.0684421280051,-9.86955650862529,-4.01198672465104,2.37051688983278,"EC-EARTH3","r3i1p1f1","ssp585","Fut(2037-2066)",2051
1093.5755195455,12.6175186935138,0.374064614767153,-2.26538586911492,1.69050004474795,"EC-EARTH3","r4i1p1f1","ssp245","Fut(2037-2066)",2051
1082.2585094903,12.8765628591701,1.38978187934568,-1.80710935884735,1.88393094950197,"EC-EARTH3","r4i1p1f1","ssp370","Fut(2037-2066)",2051
1050.35672410713,13.2653401121827,-4.70502734319406,-5.64581077544501,2.2515813733862,"EC-EARTH3","r4i1p1f1","ssp585","Fut(2037-2066)",2051
1101.75463532038,12.0593378368741,4.76549903068647,4.7405410293442,1.12040608765299,"FGOALS-G3","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1112.59072154272,12.2905216850631,12.4131616055097,6.76667124907886,1.33600682474921,"FGOALS-G3","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1145.04511728975,12.5677705288011,12.4330206523555,16.8991815580575,1.57273827844051,"FGOALS-G3","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1014.46464242945,12.0874492189341,-10.9177113588358,-10.557490534727,1.45626843734351,"FGOALS-G3","r3i1p1f1","ssp245","Fut(2037-2066)",2051
1153.50139858132,12.4005448484631,4.24983878890782,0.285198541644403,1.53985589200535,"FGOALS-G3","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1197.23217639501,12.443997387761,5.204905030419,5.63115033790155,1.57974452945002,"FGOALS-G3","r3i1p1f1","ssp585","Fut(2037-2066)",2051
1130.16640582019,11.9174248783052,4.19516298032786,2.55275149367487,1.04125003649018,"FGOALS-G3","r4i1p1f1","ssp245","Fut(2037-2066)",2051
1147.04461769099,12.4038031112494,6.96589359768988,2.89030262264143,1.44183434220311,"FGOALS-G3","r4i1p1f1","ssp370","Fut(2037-2066)",2051
1129.95836730178,12.4472032172025,1.88415813166305,8.67745753042278,1.56332920276729,"FGOALS-G3","r4i1p1f1","ssp585","Fut(2037-2066)",2051
1133.2057820589,12.2836065917011,23.3838398148346,14.2753049156603,1.36793863345312,"FGOALS-G3","r5i1p1f1","ssp370","Fut(2037-2066)",2051
1093.60097885205,12.0524779037611,3.64411811651118,4.8195944655921,1.32774162108818,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(2037-2066)",2051
960.14195407078,12.1898729651717,-5.57840315539586,-0.833589808977303,1.41856657036189,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1023.96963030485,12.4718062915303,-3.76151432646762,1.15360415579052,1.72968247372399,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1104.16051176082,12.1377643372659,-1.98840071510647,-3.30168087648792,1.23968082491889,"INM-CM5-0","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1016.9338763074,12.4564460550627,-6.6070206420592,-9.3016474796096,1.55235668549179,"INM-CM5-0","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1069.59973408063,12.8267822661653,-3.6176232592456,-3.78867531588838,1.92148462376544,"INM-CM5-0","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1200.40575413314,12.3679681443606,10.4031007126225,1.82045745348135,1.55113738446822,"INM-CM5-0","r2i1p1f1","ssp370","Fut(2037-2066)",2051
1030.13258252657,12.5625097910184,-1.23866527858533,0.568866466495501,1.84746564406292,"INM-CM5-0","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1090.08497261729,12.5125214040611,5.26290027876179,-4.17112051997382,1.81468183611345,"INM-CM5-0","r4i1p1f1","ssp370","Fut(2037-2066)",2051
1025.52525417173,12.3764856513724,-2.20155482955605,3.3563395956729,1.69623973733069,"INM-CM5-0","r5i1p1f1","ssp370","Fut(2037-2066)",2051
1080.44954959594,12.7371791960393,-0.642161332207355,1.28653566357206,1.74076302686389,"IPSL-CM6A-LR","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1144.49022914923,12.9195328828501,4.88795317181179,0.829793786275701,1.86778257222926,"IPSL-CM6A-LR","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1006.19606920082,13.3879447562542,-4.67056242517183,-9.29804488683589,2.32685498761085,"IPSL-CM6A-LR","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1094.82579721094,12.8313396482752,-1.81391366586426,-5.42416529403564,1.780049073298,"IPSL-CM6A-LR","r2i1p1f1","ssp245","Fut(2037-2066)",2051
1125.59609250718,13.0261204025956,4.41385270868809,-1.36859426019192,2.04943649625906,"IPSL-CM6A-LR","r2i1p1f1","ssp370","Fut(2037-2066)",2051
1108.64104767326,13.3807860867235,-1.38382831660253,-4.49790951624926,2.50112359978539,"IPSL-CM6A-LR","r2i1p1f1","ssp585","Fut(2037-2066)",2051
1004.36652973714,12.8067422742723,-3.42866634057306,5.1136843608544,1.75606040748742,"IPSL-CM6A-LR","r3i1p1f1","ssp245","Fut(2037-2066)",2051
1147.18771117903,13.1322325215525,6.77352945467606,2.84555232030634,2.10845740995583,"IPSL-CM6A-LR","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1069.17604762432,13.4024567967314,1.77569024787601,2.35282395392902,2.32889641245408,"IPSL-CM6A-LR","r3i1p1f1","ssp585","Fut(2037-2066)",2051
1073.09369410843,13.0128928665837,2.2981516841157,2.2620558237481,1.95583329537567,"IPSL-CM6A-LR","r10i1p1f1","ssp370","Fut(2037-2066)",2051
1044.45093871441,12.6921016657255,-2.81035706017777,-1.9888105245145,1.84326515198745,"IPSL-CM6A-LR","r4i1p1f1","ssp245","Fut(2037-2066)",2051
1123.81150243045,13.0252366289793,7.63054716026442,-1.17344366290771,2.11322502461823,"IPSL-CM6A-LR","r4i1p1f1","ssp370","Fut(2037-2066)",2051
1124.75340275409,13.3886068686899,7.22413160119935,2.22478396314337,2.51215275828868,"IPSL-CM6A-LR","r4i1p1f1","ssp585","Fut(2037-2066)",2051
1034.51565588253,12.9221821984314,0.844379150557699,0.10554313060661,1.87636442410853,"IPSL-CM6A-LR","r5i1p1f1","ssp245","Fut(2037-2066)",2051
1123.00137759874,13.0114515841969,14.0664905942766,3.70001376584304,1.9827992016335,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(2037-2066)",2051
1112.70591243725,12.8185782219161,7.44389576826794,4.15788151445516,1.83720576811554,"IPSL-CM6A-LR","r6i1p1f1","ssp370","Fut(2037-2066)",2051
1015.85012759109,13.1301087782023,-4.58596646842174,-3.28729325557074,2.1075960975378,"IPSL-CM6A-LR","r7i1p1f1","ssp370","Fut(2037-2066)",2051
1143.80926757197,12.8516081309861,4.04305523823102,0.543962362974647,2.04388651256503,"IPSL-CM6A-LR","r8i1p1f1","ssp370","Fut(2037-2066)",2051
1045.85615613498,13.0225434543315,-5.8791141560534,-3.49783469262732,2.00856000743079,"IPSL-CM6A-LR","r9i1p1f1","ssp370","Fut(2037-2066)",2051
1129.85686986868,13.4305257518212,10.3961313239973,2.9670263205915,2.28205459877998,"KACE-1-0-G","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1099.89958542779,13.4734165678359,7.12301612871482,-1.1818617568878,2.34451248648166,"KACE-1-0-G","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1065.89608857095,13.8920518784973,2.68843725835526,7.00894492054275,2.83909279325361,"KACE-1-0-G","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1110.56904231482,13.4591544068034,0.772693310049619,-3.44357964190268,2.33099567321788,"KACE-1-0-G","r2i1p1f1","ssp245","Fut(2037-2066)",2051
1018.10867560303,13.5493559731644,-11.3878245902587,-4.67301789371878,2.47884808815964,"KACE-1-0-G","r2i1p1f1","ssp370","Fut(2037-2066)",2051
1010.45020719361,13.9726317300697,-11.4571522183458,-3.17051233805882,2.86998644520298,"KACE-1-0-G","r2i1p1f1","ssp585","Fut(2037-2066)",2051
1149.7074351095,13.4487453769837,7.31913303751801,2.99687326879758,2.17390614240845,"KACE-1-0-G","r3i1p1f1","ssp245","Fut(2037-2066)",2051
1125.89244550643,13.4456627461976,12.291806978343,8.18158603810628,2.11866003658141,"KACE-1-0-G","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1080.43875886203,13.8402133913992,2.20476084420542,2.71136992088387,2.53607248592751,"KACE-1-0-G","r3i1p1f1","ssp585","Fut(2037-2066)",2051
1113.71005917252,12.2512689207153,4.77870748271277,-7.70006673422404,1.44801586095952,"MIROC6","r1i1p1f1","ssp245","Fut(2037-2066)",2051
998.596734400121,12.6899826830649,-5.31625584404273,-1.25275231049511,1.88880243045971,"MIROC6","r1i1p1f1","ssp370","Fut(2037-2066)",2051
956.618919533667,13.0260793402798,-6.67358758202914,-5.61278467791826,2.14687840369205,"MIROC6","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1065.38682026317,12.2508292712825,3.09439459658256,0.177537607152717,1.33106925153925,"MIROC6","r2i1p1f1","ssp245","Fut(2037-2066)",2051
1057.37813387303,12.4007277896911,0.0164029575971088,-6.07029248843939,1.59282325394241,"MIROC6","r2i1p1f1","ssp370","Fut(2037-2066)",2051
1046.47285004023,12.7612892272265,2.77680871535386,3.36399995313724,1.8684747639112,"MIROC6","r2i1p1f1","ssp585","Fut(2037-2066)",2051
1078.69090048903,12.2443295502124,0.517590074756921,-2.66584714463026,1.19387681820311,"MIROC6","r3i1p1f1","ssp245","Fut(2037-2066)",2051
1040.37531799487,12.5062952491968,0.990201267456202,1.48695091019601,1.5319080419818,"MIROC6","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1011.30317707143,13.0949229501989,-7.93161309905036,-4.37099108658243,2.26680650761902,"MIROC6","r3i1p1f1","ssp585","Fut(2037-2066)",2051
1027.1424243314,13.0094000435979,2.14058685113974,-0.733978671216082,2.08272291231554,"MIROC6","r4i1p1f1","ssp585","Fut(2037-2066)",2051
1120.06806797348,12.6636540994944,-2.0833112908898,-9.63342477419453,1.9469982691961,"MIROC6","r5i1p1f1","ssp585","Fut(2037-2066)",2051
1017.08166645207,11.8170067300588,-3.70371363315706,-0.734008494762011,0.998234529769961,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1032.67244335345,12.0776430676111,0.566737794475937,0.269183643766302,1.26313470180395,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1081.89519997283,12.2563459131555,2.78161260398968,-7.31367369812491,1.40830818981727,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1046.59027323211,11.8221905448149,-2.23027271329806,-5.07980368472483,0.907802753388751,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(2037-2066)",2051
1050.23199197595,12.1666033654689,-5.13706296711674,0.252942367159818,1.21882360388227,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(2037-2066)",2051
991.060692647763,12.3357619361,-5.70624398545677,-5.03570675726289,1.51491995917975,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(2037-2066)",2051
1058.34246362544,12.0009780317629,-1.33442374415996,-6.25872166170151,1.18427213222627,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(2037-2066)",2051
992.5821314837,12.3208035351325,-11.4116563719047,-3.44483418480946,1.56055045104063,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(2037-2066)",2051
1005.6275311579,11.9624334139115,-12.4687692868596,-9.74618161504818,1.4004856963668,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(2037-2066)",2051
1009.20964467563,12.1214540205204,-9.63591510073413,-2.10312884231776,1.51325998582651,"MPI-ESM1-2-HR","r5i1p1f1","ssp370","Fut(2037-2066)",2051
1044.62162084224,12.138964475377,2.63794005004096,1.83222680122762,1.05691603375456,"MPI-ESM1-2-HR","r6i1p1f1","ssp370","Fut(2037-2066)",2051
979.772290464748,12.168691582597,-6.00079827990478,-4.14752925749615,1.53965135692575,"MPI-ESM1-2-HR","r7i1p1f1","ssp370","Fut(2037-2066)",2051
1041.63722679304,12.0016380838145,2.36846191442069,2.50698686659541,1.00668968329105,"MPI-ESM1-2-HR","r8i1p1f1","ssp370","Fut(2037-2066)",2051
1091.17688739443,12.0572775316055,8.87715377197451,0.979616475432385,1.22232522026139,"MPI-ESM1-2-HR","r9i1p1f1","ssp370","Fut(2037-2066)",2051
1075.9105534249,12.4265872760029,8.15012170415122,0.498432050532613,1.53481365835604,"MRI-ESM2-0","r1i1p1f1","ssp245","Fut(2037-2066)",2051
1063.84141237863,12.4951112639385,4.75342571014721,5.81586638301633,1.61419616048355,"MRI-ESM2-0","r1i1p1f1","ssp370","Fut(2037-2066)",2051
1057.51044391111,12.8172566739491,5.13503872699612,2.87910799091303,1.91675650248691,"MRI-ESM2-0","r1i1p1f1","ssp585","Fut(2037-2066)",2051
1109.91651554444,12.2903573379455,5.90012538821607,2.75435049636721,1.40622668971906,"MRI-ESM2-0","r2i1p1f1","ssp370","Fut(2037-2066)",2051
983.141319011945,12.3398317100509,-3.25500053034804,11.0708494847136,1.37687968021394,"MRI-ESM2-0","r3i1p1f1","ssp370","Fut(2037-2066)",2051
1109.65965114181,12.6020072898837,0.0680748075703237,0.913677041353755,1.65608777925511,"MRI-ESM2-0","r4i1p1f1","ssp370","Fut(2037-2066)",2051
959.047515621147,12.2914749484843,-6.5347047093236,-3.73069014680503,1.2387423446402,"MRI-ESM2-0","r5i1p1f1","ssp370","Fut(2037-2066)",2051
1084.38264219586,13.1567157658208,8.65611958319336,10.1162435345486,2.31366301844596,"ACCESS-CM2","r1i1p1f1","ssp245","Fut(2038-2067)",2052
1087.52087093522,13.137472175757,1.50394275792808,7.90654973931669,2.28475345887292,"ACCESS-CM2","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1033.53782403623,13.7047785492214,0.0063414096300998,5.02964463324905,2.76125670328682,"ACCESS-CM2","r1i1p1f1","ssp585","Fut(2038-2067)",2052
1183.81000155815,13.0795309536949,9.4893707418617,6.85766949760895,2.06892959617883,"ACCESS-CM2","r2i1p1f1","ssp245","Fut(2038-2067)",2052
1078.85365078412,13.4284173809533,-2.44778043441176,0.211185877035773,2.47336249335604,"ACCESS-CM2","r2i1p1f1","ssp370","Fut(2038-2067)",2052
1172.36851566612,13.6050592647014,10.6039796430106,3.95157700162385,2.57435576408005,"ACCESS-CM2","r2i1p1f1","ssp585","Fut(2038-2067)",2052
1081.53859206301,13.0857445552678,2.43392721342237,7.22782033436004,2.00224523070806,"ACCESS-CM2","r3i1p1f1","ssp245","Fut(2038-2067)",2052
1112.31167754142,13.3706854783357,7.02678933176473,8.1374371795387,2.27275943954718,"ACCESS-CM2","r3i1p1f1","ssp370","Fut(2038-2067)",2052
1094.01587847542,13.5420648852665,5.00070537431909,4.80140152176616,2.4094836524318,"ACCESS-CM2","r3i1p1f1","ssp585","Fut(2038-2067)",2052
1038.5280894805,12.8167129785869,-5.59209083254583,-1.20813151520001,1.83808140249681,"CESM2-LENS","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1063.87677931614,12.6851872751162,4.97816621551831,11.7542181821528,1.61563361601316,"CESM2-LENS","r10i1p1f1","ssp370","Fut(2038-2067)",2052
1068.7308980139,12.7284387361744,2.59976797392181,6.20768886247022,1.73142670374418,"CESM2-LENS","r4i1p1f1","ssp370","Fut(2038-2067)",2052
1055.48664533958,12.8015053438483,-0.0287224922289404,3.06555580166071,1.76402932909016,"CESM2-LENS","r5i1p1f1","ssp370","Fut(2038-2067)",2052
1001.88871479061,12.7090416132378,1.36199503216386,4.78111404713134,1.61586247907015,"CESM2-LENS","r6i1p1f1","ssp370","Fut(2038-2067)",2052
1017.0454421871,13.0088431835854,-9.07497494917622,-3.06737526040414,2.25599604018404,"CESM2-LENS","r7i1p1f1","ssp370","Fut(2038-2067)",2052
1055.67701665805,12.8140231972514,0.759015750478127,4.35514219526599,1.90648448285135,"CESM2-LENS","r8i1p1f1","ssp370","Fut(2038-2067)",2052
1037.84852361904,12.7544866773103,0.568215496954086,-1.12334076658131,1.64370349409736,"CESM2-LENS","r9i1p1f1","ssp370","Fut(2038-2067)",2052
1129.20879804586,12.4369539901888,9.81035053408617,5.92700495174839,1.46454789449005,"CNRM-ESM2-1","r1i1p1f2","ssp245","Fut(2038-2067)",2052
1068.29594660007,12.7523934874718,8.01149360156305,1.10257786057267,1.8104351115955,"CNRM-ESM2-1","r1i1p1f2","ssp370","Fut(2038-2067)",2052
1045.76851147133,13.1480859436884,0.773966880062244,-5.17111847465346,2.17145745308618,"CNRM-ESM2-1","r1i1p1f2","ssp585","Fut(2038-2067)",2052
1089.15430502287,12.7980543912477,-1.98546616809501,1.77087206383671,1.53586774003987,"EC-EARTH3-VEG","r1i1p1f1","ssp245","Fut(2038-2067)",2052
1232.92674239973,12.7994673690711,9.47149190634951,0.312553507683554,1.61840751300049,"EC-EARTH3-VEG","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1061.6125492817,13.6008791468734,-2.91454530551908,-2.08405487642061,2.32420293522944,"EC-EARTH3-VEG","r1i1p1f1","ssp585","Fut(2038-2067)",2052
1012.29258504814,13.0003824416521,-5.23189323573415,-1.50107769050933,1.82785202088049,"EC-EARTH3-VEG","r2i1p1f1","ssp245","Fut(2038-2067)",2052
1063.86145269758,13.2192527552285,3.97809558796066,-3.22960917281128,2.13826184798861,"EC-EARTH3-VEG","r2i1p1f1","ssp370","Fut(2038-2067)",2052
1184.44782903909,13.5768860354093,14.7597057821061,1.5400358772137,2.38193889094142,"EC-EARTH3-VEG","r2i1p1f1","ssp585","Fut(2038-2067)",2052
1164.34826386833,12.7787737398864,7.14458873720502,2.34980517171148,1.69437463155258,"EC-EARTH3-VEG","r3i1p1f1","ssp245","Fut(2038-2067)",2052
1141.69148376089,12.7476009517749,2.82879710953714,4.40034296657677,1.77081656590871,"EC-EARTH3-VEG","r3i1p1f1","ssp370","Fut(2038-2067)",2052
1090.04703484944,13.2358322093025,-1.93447595817498,-2.45285918599722,2.27154544647156,"EC-EARTH3-VEG","r3i1p1f1","ssp585","Fut(2038-2067)",2052
1114.46779330146,13.1288051912218,8.01035804171525,-2.81406097532585,2.39750544762256,"EC-EARTH3-VEG","r4i1p1f1","ssp245","Fut(2038-2067)",2052
1063.90352521993,12.9808646747654,0.786705415574331,0.408987654431832,2.2698328933799,"EC-EARTH3-VEG","r4i1p1f1","ssp370","Fut(2038-2067)",2052
1076.81734607973,13.5263262553354,5.1035273648168,4.3012690577447,2.73389974285625,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(2038-2067)",2052
1002.25023599933,12.7560623145784,-6.23771640565981,-1.1706843365011,1.47450169543512,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(2038-2067)",2052
1107.19449661259,12.6504103199712,-1.56263419345945,-1.24609326545269,2.08666017851136,"EC-EARTH3","r1i1p1f1","ssp245","Fut(2038-2067)",2052
1006.37611372626,12.920889912132,-4.07990016457152,-3.16277943640864,2.2708764808697,"EC-EARTH3","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1074.92004446582,13.5614580082532,-3.56529813277656,-4.01332650470319,3.02287214130398,"EC-EARTH3","r1i1p1f1","ssp585","Fut(2038-2067)",2052
1061.1167629173,12.7845435331627,0.913190055083043,8.2787447368627,1.83609962654789,"EC-EARTH3","r2i1p1f1","ssp245","Fut(2038-2067)",2052
995.093989863568,13.1882337134506,-11.973746158915,-4.10114198519881,2.49030847527826,"EC-EARTH3","r3i1p1f1","ssp585","Fut(2038-2067)",2052
1086.42315449616,12.6813919369963,-0.282416751886802,-2.31572777731747,1.75437328823048,"EC-EARTH3","r4i1p1f1","ssp245","Fut(2038-2067)",2052
1087.31456355824,12.9044784949669,1.86345079913072,-1.8472673445995,1.91184658529873,"EC-EARTH3","r4i1p1f1","ssp370","Fut(2038-2067)",2052
1041.75743417288,13.3035358725533,-5.48520904750888,-5.77127323712157,2.28977713375672,"EC-EARTH3","r4i1p1f1","ssp585","Fut(2038-2067)",2052
1087.62003767214,12.0651806132322,3.42144462079969,4.84588638555185,1.12624886401102,"FGOALS-G3","r1i1p1f1","ssp245","Fut(2038-2067)",2052
1103.3006711424,12.3282379463741,11.4745200037469,6.91704172128062,1.37372308606019,"FGOALS-G3","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1163.2953490049,12.6045281769409,14.2250274897769,17.2747189260143,1.60949592658031,"FGOALS-G3","r1i1p1f1","ssp585","Fut(2038-2067)",2052
1025.52846924522,12.1204530341308,-9.94617329564811,-10.7921014354987,1.48927225254021,"FGOALS-G3","r3i1p1f1","ssp245","Fut(2038-2067)",2052
1143.91599508803,12.4171616191976,3.38354008295812,0.291536287014272,1.5564726627399,"FGOALS-G3","r3i1p1f1","ssp370","Fut(2038-2067)",2052
1189.14508050819,12.456755026746,4.49426412757728,5.75628701207711,1.59250216843505,"FGOALS-G3","r3i1p1f1","ssp585","Fut(2038-2067)",2052
1147.50327006681,11.9541624340754,5.79352706763609,2.60947930464542,1.07798759226037,"FGOALS-G3","r4i1p1f1","ssp245","Fut(2038-2067)",2052
1137.58469872675,12.42023243602,6.08372330564942,2.95453156981124,1.45826366697367,"FGOALS-G3","r4i1p1f1","ssp370","Fut(2038-2067)",2052
1125.51304741999,12.51046828004,1.48334011315193,8.87028991998771,1.62659426560476,"FGOALS-G3","r4i1p1f1","ssp585","Fut(2038-2067)",2052
1145.02857625387,12.291329342643,24.6711097601619,14.5925339137861,1.37566138439497,"FGOALS-G3","r5i1p1f1","ssp370","Fut(2038-2067)",2052
1098.5136455065,12.05822321125,4.10970749769002,4.92669656482749,1.33348692857712,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(2038-2067)",2052
923.266112463059,12.289420219884,-9.20482093125425,-0.852114026954586,1.51811382507418,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1021.56170044802,12.5158238218182,-3.98782526008415,1.17923980369698,1.77370000401197,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(2038-2067)",2052
1089.18629494546,12.1410734427811,-3.317597804189,-3.3750515626321,1.24298993043406,"INM-CM5-0","r1i1p1f1","ssp245","Fut(2038-2067)",2052
1033.55928554792,12.4739577823231,-5.08017947943144,-9.50835075693431,1.5698684127522,"INM-CM5-0","r1i1p1f1","ssp370","Fut(2038-2067)",2052
1058.32017165317,12.8611429035596,-4.6340324829159,-3.8728681006859,1.95584526115972,"INM-CM5-0","r1i1p1f1","ssp585","Fut(2038-2067)",2052
