period,mvs,window,n_windows,min_window_avg_pr
late_projection,FGOALS-g3_r5i1p1f1_ssp370,15,26,1112.6954511425656
late_projection,FGOALS-g3_r5i1p1f1_ssp370,20,21,1138.7564599469388
late_projection,GFDL-ESM4_r1i1p1f1_ssp245,2,39,811.6437686224972
late_projection,GFDL-ESM4_r1i1p1f1_ssp245,5,36,992.6543573072034
late_projection,GFDL-ESM4_r1i1p1f1_ssp245,10,31,1126.0192907751411
late_projection,GFDL-ESM4_r1i1p1f1_ssp245,15,26,1158.7137815518681
late_projection,GFDL-ESM4_r1i1p1f1_ssp245,20,21,1178.5239627140822
late_projection,GFDL-ESM4_r1i1p1f1_ssp370,2,39,644.6421351944664
late_projection,GFDL-ESM4_r1i1p1f1_ssp370,5,36,846.8549404272693
late_projection,GFDL-ESM4_r1i1p1f1_ssp370,10,31,922.8287858103271
late_projection,GFDL-ESM4_r1i1p1f1_ssp370,15,26,1116.3986437645215
late_projection,GFDL-ESM4_r1i1p1f1_ssp370,20,21,1135.5724542101834
late_projection,GFDL-ESM4_r1i1p1f1_ssp585,2,39,927.6430363882682
late_projection,GFDL-ESM4_r1i1p1f1_ssp585,5,36,1098.321570406651
late_projection,GFDL-ESM4_r1i1p1f1_ssp585,10,31,1151.5368152343153
late_projection,GFDL-ESM4_r1i1p1f1_ssp585,15,26,1177.4669200940677
late_projection,GFDL-ESM4_r1i1p1f1_ssp585,20,21,1180.3333314939086
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,2,39,695.5086183586936
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,5,36,821.8617550526076
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,10,31,912.6065619453151
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,15,26,1041.536369352788
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp245,20,21,1130.0540553338558
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,2,39,904.1307861843143
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,5,36,1032.123331583733
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,10,31,1161.4883840857512
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,15,26,1179.7887875913993
late_projection,HadGEM3-GC31-LL_r1i1p1f3_ssp585,20,21,1240.5225202232768
late_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,2,39,873.5820124460424
late_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,5,36,1157.5184891465465
late_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,10,31,1225.6711173132298
late_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,15,26,1244.5668747830823
late_projection,HadGEM3-GC31-LL_r2i1p1f3_ssp585,20,21,1295.2032789159312
late_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,2,39,865.5731818479358
late_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,5,36,1011.5362135712869
late_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,10,31,1235.3668256892083
late_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,15,26,1286.0174172766715
late_projection,HadGEM3-GC31-LL_r3i1p1f3_ssp585,20,21,1346.988212073885
late_projection,INM-CM5-0_r1i1p1f1_ssp245,2,39,705.6825089505828
late_projection,INM-CM5-0_r1i1p1f1_ssp245,5,36,920.578346703181
late_projection,INM-CM5-0_r1i1p1f1_ssp245,10,31,984.2948551441847
late_projection,INM-CM5-0_r1i1p1f1_ssp245,15,26,1076.1464494628894
late_projection,INM-CM5-0_r1i1p1f1_ssp245,20,21,1113.0838312824005
late_projection,INM-CM5-0_r1i1p1f1_ssp370,2,39,588.463374072915
late_projection,INM-CM5-0_r1i1p1f1_ssp370,5,36,745.1384635470953
late_projection,INM-CM5-0_r1i1p1f1_ssp370,10,31,904.8811354609863
late_projection,INM-CM5-0_r1i1p1f1_ssp370,15,26,925.8428906862694
late_projection,INM-CM5-0_r1i1p1f1_ssp370,20,21,1006.0832701340469
late_projection,INM-CM5-0_r1i1p1f1_ssp585,2,39,540.6985713309568
late_projection,INM-CM5-0_r1i1p1f1_ssp585,5,36,916.2767758392205
late_projection,INM-CM5-0_r1i1p1f1_ssp585,10,31,1086.826154119049
late_projection,INM-CM5-0_r1i1p1f1_ssp585,15,26,1151.6779380214205
late_projection,INM-CM5-0_r1i1p1f1_ssp585,20,21,1173.9357089372695
late_projection,INM-CM5-0_r2i1p1f1_ssp370,2,39,616.6661680899724
late_projection,INM-CM5-0_r2i1p1f1_ssp370,5,36,814.6400668506787
late_projection,INM-CM5-0_r2i1p1f1_ssp370,10,31,1002.9443441887939
late_projection,INM-CM5-0_r2i1p1f1_ssp370,15,26,1067.565441821261
late_projection,INM-CM5-0_r2i1p1f1_ssp370,20,21,1151.9825134295745
late_projection,INM-CM5-0_r3i1p1f1_ssp370,2,39,730.6365866293943
late_projection,INM-CM5-0_r3i1p1f1_ssp370,5,36,924.7848333590912
late_projection,INM-CM5-0_r3i1p1f1_ssp370,10,31,1020.8385239650936
late_projection,INM-CM5-0_r3i1p1f1_ssp370,15,26,1055.0571471604096
late_projection,INM-CM5-0_r3i1p1f1_ssp370,20,21,1107.0630019110492
late_projection,INM-CM5-0_r4i1p1f1_ssp370,2,39,638.8367148192465
late_projection,INM-CM5-0_r4i1p1f1_ssp370,5,36,849.0737746536877
late_projection,INM-CM5-0_r4i1p1f1_ssp370,10,31,944.587630134806
late_projection,INM-CM5-0_r4i1p1f1_ssp370,15,26,988.6912322485251
late_projection,INM-CM5-0_r4i1p1f1_ssp370,20,21,1065.3515811871143
late_projection,INM-CM5-0_r5i1p1f1_ssp370,2,39,625.178342565735
late_projection,INM-CM5-0_r5i1p1f1_ssp370,5,36,985.9628413925835
late_projection,INM-CM5-0_r5i1p1f1_ssp370,10,31,1146.226071058456
late_projection,INM-CM5-0_r5i1p1f1_ssp370,15,26,1177.267548437831
late_projection,INM-CM5-0_r5i1p1f1_ssp370,20,21,1186.412371301714
late_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,2,39,898.9807365043616
late_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,5,36,1006.3278563948276
late_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,10,31,1055.7870922724971
late_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,15,26,1115.5413487371372
late_projection,IPSL-CM6A-LR_r10i1p1f1_ssp370,20,21,1138.1606560335024
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,2,39,732.2204590355132
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,5,36,1034.8947501027412
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,10,31,1113.564350257117
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,15,26,1163.5173209176035
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp245,20,21,1204.2483156797975
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,2,39,666.3432427825101
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,5,36,953.9367164140888
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,10,31,1032.7341296875325
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,15,26,1099.4333641777314
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp370,20,21,1157.3623187846956
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,2,39,530.0144811700775
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,5,36,856.5657355789415
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,10,31,992.2727183115069
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,15,26,1026.4317515788227
late_projection,IPSL-CM6A-LR_r1i1p1f1_ssp585,20,21,1042.9474555673155
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,2,39,539.4797876294251
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,5,36,818.5241082816156
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,10,31,932.9387563124143
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,15,26,1021.5823318069779
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp245,20,21,1059.8577264170726
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,2,39,712.7457172826416
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,5,36,1025.5916548402172
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,10,31,1116.985326115023
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,15,26,1128.9276764728297
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp370,20,21,1154.9913625479778
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,2,39,777.1127291841985
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,5,36,932.3720814292785
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,10,31,1048.0667406842108
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,15,26,1035.2510527369375
late_projection,IPSL-CM6A-LR_r2i1p1f1_ssp585,20,21,1121.45666031079
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,2,39,530.3076822498078
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,5,36,797.0751667635122
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,10,31,929.3729008924893
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,15,26,1012.8870006565637
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp245,20,21,1033.6443145661801
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,2,39,607.262499905788
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,5,36,920.2466081703839
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,10,31,1036.259737791764
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,15,26,1153.2466610303588
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp370,20,21,1176.9697622744798
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,2,39,880.7094262917126
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,5,36,1011.2467994823215
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,10,31,1112.814325993381
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,15,26,1206.823398463229
late_projection,IPSL-CM6A-LR_r3i1p1f1_ssp585,20,21,1193.4330194740237
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,2,39,766.8286227115323
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,5,36,953.0681100974691
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,10,31,1032.1254845587341
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,15,26,1040.9295861025612
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp245,20,21,1055.6027674904017
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,2,39,596.1806080780716
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,5,36,773.7982063693431
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,10,31,1028.6448199085116
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,15,26,1090.613976516754
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp370,20,21,1124.6442345380435
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,2,39,903.6400048747855
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,5,36,952.1350302387003
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,10,31,1147.917091884287
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,15,26,1164.7232507185768
late_projection,IPSL-CM6A-LR_r4i1p1f1_ssp585,20,21,1181.7531887018108
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,2,39,747.4580462158665
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,5,36,946.6649923348508
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,10,31,1021.497972027666
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,15,26,1083.861391133603
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp245,20,21,1082.9468060929914
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,2,39,652.625953903098
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,5,36,1022.5145014084912
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,10,31,1140.2891384063691
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,15,26,1232.078088709392
late_projection,IPSL-CM6A-LR_r5i1p1f1_ssp370,20,21,1227.686807726944
late_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,2,39,691.2455348845178
late_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,5,36,801.335593389695
late_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,10,31,1035.3888734997454
late_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,15,26,1084.8502467044282
late_projection,IPSL-CM6A-LR_r6i1p1f1_ssp370,20,21,1096.232884616734
late_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,2,39,557.8855395239789
late_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,5,36,867.4395910083273
late_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,10,31,979.0733927118392
late_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,15,26,1118.6586677406135
late_projection,IPSL-CM6A-LR_r7i1p1f1_ssp370,20,21,1143.2141351703024
late_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,2,39,526.7788445630349
late_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,5,36,836.7572754132598
late_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,10,31,1020.9396723206546
late_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,15,26,1055.4283443642935
late_projection,IPSL-CM6A-LR_r8i1p1f1_ssp370,20,21,1037.7988156852641
late_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,2,39,684.5762502301
late_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,5,36,896.0207405685067
late_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,10,31,972.3187899456101
late_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,15,26,1054.20998744497
late_projection,IPSL-CM6A-LR_r9i1p1f1_ssp370,20,21,1047.1822661131594
late_projection,KACE-1-0-G_r1i1p1f1_ssp245,2,39,674.1274970023442
late_projection,KACE-1-0-G_r1i1p1f1_ssp245,5,36,891.6053919142687
late_projection,KACE-1-0-G_r1i1p1f1_ssp245,10,31,987.1167725786247
late_projection,KACE-1-0-G_r1i1p1f1_ssp245,15,26,1128.7524357230225
late_projection,KACE-1-0-G_r1i1p1f1_ssp245,20,21,1158.73366323474
late_projection,KACE-1-0-G_r1i1p1f1_ssp370,2,39,600.57182609559
late_projection,KACE-1-0-G_r1i1p1f1_ssp370,5,36,811.7404230522723
late_projection,KACE-1-0-G_r1i1p1f1_ssp370,10,31,932.4053334938264
late_projection,KACE-1-0-G_r1i1p1f1_ssp370,15,26,1054.7915226457997
late_projection,KACE-1-0-G_r1i1p1f1_ssp370,20,21,1074.0883852634709
late_projection,KACE-1-0-G_r1i1p1f1_ssp585,2,39,893.0863812531461
late_projection,KACE-1-0-G_r1i1p1f1_ssp585,5,36,1142.9938342516411
late_projection,KACE-1-0-G_r1i1p1f1_ssp585,10,31,1240.026349581629
late_projection,KACE-1-0-G_r1i1p1f1_ssp585,15,26,1258.0772593813915
late_projection,KACE-1-0-G_r1i1p1f1_ssp585,20,21,1309.0499548953464
late_projection,KACE-1-0-G_r2i1p1f1_ssp245,2,39,516.2213808425113
late_projection,KACE-1-0-G_r2i1p1f1_ssp245,5,36,789.0067086459
late_projection,KACE-1-0-G_r2i1p1f1_ssp245,10,31,1055.6568923667462
late_projection,KACE-1-0-G_r2i1p1f1_ssp245,15,26,1095.393555988793
late_projection,KACE-1-0-G_r2i1p1f1_ssp245,20,21,1154.3631560288882
late_projection,KACE-1-0-G_r2i1p1f1_ssp370,2,39,817.9985881245921
late_projection,KACE-1-0-G_r2i1p1f1_ssp370,5,36,960.3303654182012
late_projection,KACE-1-0-G_r2i1p1f1_ssp370,10,31,1046.8967736748707
late_projection,KACE-1-0-G_r2i1p1f1_ssp370,15,26,1077.1049305246386
late_projection,KACE-1-0-G_r2i1p1f1_ssp370,20,21,1137.8312308609493
late_projection,KACE-1-0-G_r2i1p1f1_ssp585,2,39,700.2306401799497
late_projection,KACE-1-0-G_r2i1p1f1_ssp585,5,36,1018.1676130560612
late_projection,KACE-1-0-G_r2i1p1f1_ssp585,10,31,1133.0438927814453
late_projection,KACE-1-0-G_r2i1p1f1_ssp585,15,26,1118.3917696379467
late_projection,KACE-1-0-G_r2i1p1f1_ssp585,20,21,1188.2666352230403
late_projection,KACE-1-0-G_r3i1p1f1_ssp245,2,39,762.9778621086423
late_projection,KACE-1-0-G_r3i1p1f1_ssp245,5,36,1038.78877915146
late_projection,KACE-1-0-G_r3i1p1f1_ssp245,10,31,1130.5961286374409
late_projection,KACE-1-0-G_r3i1p1f1_ssp245,15,26,1157.2075745692987
late_projection,KACE-1-0-G_r3i1p1f1_ssp245,20,21,1197.5860900772882
late_projection,KACE-1-0-G_r3i1p1f1_ssp370,2,39,729.8217419317843
late_projection,KACE-1-0-G_r3i1p1f1_ssp370,5,36,923.6102334432475
late_projection,KACE-1-0-G_r3i1p1f1_ssp370,10,31,974.9073937511242
late_projection,KACE-1-0-G_r3i1p1f1_ssp370,15,26,1101.02292549202
late_projection,KACE-1-0-G_r3i1p1f1_ssp370,20,21,1123.4562070999382
late_projection,KACE-1-0-G_r3i1p1f1_ssp585,2,39,829.3517775991568
late_projection,KACE-1-0-G_r3i1p1f1_ssp585,5,36,958.4213494628464
late_projection,KACE-1-0-G_r3i1p1f1_ssp585,10,31,1092.8802758348138
late_projection,KACE-1-0-G_r3i1p1f1_ssp585,15,26,1066.3266686820696
late_projection,KACE-1-0-G_r3i1p1f1_ssp585,20,21,1130.4748907922317
late_projection,MIROC6_r4i1p1f1_ssp585,2,39,552.227471420756
late_projection,MIROC6_r4i1p1f1_ssp585,5,36,954.3396816383581
late_projection,MIROC6_r4i1p1f1_ssp585,10,31,1026.74060892863
late_projection,MIROC6_r4i1p1f1_ssp585,15,26,1064.8179593530297
late_projection,MIROC6_r4i1p1f1_ssp585,20,21,1123.645243007118
late_projection,MIROC6_r5i1p1f1_ssp585,2,39,702.0232092718043
late_projection,MIROC6_r5i1p1f1_ssp585,5,36,824.4752942475363
late_projection,MIROC6_r5i1p1f1_ssp585,10,31,964.2556154640199
late_projection,MIROC6_r5i1p1f1_ssp585,15,26,1075.9567655251099
late_projection,MIROC6_r5i1p1f1_ssp585,20,21,1142.638959941455
late_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,2,39,710.9043519970483
late_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,5,36,973.7219639707531
late_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,10,31,1072.4614689792484
late_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,15,26,1129.650100406805
late_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,20,21,1142.5516827960669
late_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,2,39,749.0374084711602
late_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,5,36,797.8592437449588
late_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,10,31,907.532079017026
late_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,15,26,965.5000700949495
late_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,20,21,1002.605653261057
late_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,2,39,751.534887009122
late_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,5,36,795.5256570590922
late_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,10,31,962.6482729652623
late_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,15,26,990.4767472537897
late_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,20,21,996.3003947782457
late_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,2,39,714.1520045792386
late_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,5,36,900.3512337588967
late_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,10,31,1022.8789157261493
late_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,15,26,1055.2698073491658
late_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,20,21,1081.2810580849182
late_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,2,39,720.9874440922904
late_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,5,36,864.5666116991721
late_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,10,31,942.7472904184767
late_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,15,26,1061.8246013951068
late_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,20,21,1060.9883362585813
late_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,2,39,588.1747792055185
late_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,5,36,819.2697978215598
late_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,10,31,942.2420679117055
late_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,15,26,1035.90951416833
late_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,20,21,1080.0943042118704
late_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,2,39,746.7933076189795
late_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,5,36,836.8274392694566
late_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,10,31,958.4871811770472
late_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,15,26,1083.8261186691373
late_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,20,21,1121.4191727321345
late_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,2,39,898.4304476436519
late_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,5,36,970.7386487572439
late_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,10,31,1048.9074883926792
late_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,15,26,1092.8081217180602
late_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,20,21,1111.2644735314173
late_projection,MRI-ESM2-0_r2i1p1f1_ssp370,2,39,743.8540950412971
late_projection,MRI-ESM2-0_r2i1p1f1_ssp370,5,36,873.1122520588215
late_projection,MRI-ESM2-0_r2i1p1f1_ssp370,10,31,937.9222652839308
late_projection,MRI-ESM2-0_r2i1p1f1_ssp370,15,26,1070.625736982921
late_projection,MRI-ESM2-0_r2i1p1f1_ssp370,20,21,1103.1117426924434
late_projection,MRI-ESM2-0_r3i1p1f1_ssp370,2,39,670.4719151392892
late_projection,MRI-ESM2-0_r3i1p1f1_ssp370,5,36,954.0012193768519
late_projection,MRI-ESM2-0_r3i1p1f1_ssp370,10,31,1004.9245630131111
late_projection,MRI-ESM2-0_r3i1p1f1_ssp370,15,26,1132.1339719639277
late_projection,MRI-ESM2-0_r3i1p1f1_ssp370,20,21,1205.7010490644318
late_projection,MRI-ESM2-0_r4i1p1f1_ssp370,2,39,805.0652895616913
late_projection,MRI-ESM2-0_r4i1p1f1_ssp370,5,36,1022.6392096862339
late_projection,MRI-ESM2-0_r4i1p1f1_ssp370,10,31,1133.123000709627
late_projection,MRI-ESM2-0_r4i1p1f1_ssp370,15,26,1188.337166685707
late_projection,MRI-ESM2-0_r4i1p1f1_ssp370,20,21,1207.6142780936839
late_projection,MRI-ESM2-0_r5i1p1f1_ssp370,2,39,577.5228907679411
late_projection,MRI-ESM2-0_r5i1p1f1_ssp370,5,36,749.5168065446609
late_projection,MRI-ESM2-0_r5i1p1f1_ssp370,10,31,1016.3077666251153
late_projection,MRI-ESM2-0_r5i1p1f1_ssp370,15,26,1069.1345799185647
late_projection,MRI-ESM2-0_r5i1p1f1_ssp370,20,21,1081.9128909032668
